Date,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,,,,,,,,,,,,,,,,,,,
1:07:02 AM,16668,-712.000000,-2144.00,-33,124.000000,-79,,,,,,,,,,,,,,,,,,,
1:07:03 AM,16688,-784.000000,-2228.00,-52,69.000000,-58,,,,,,,,,,,,,,,,,,,
1:07:04 AM,16696,-696.000000,-2144.00,-75,76.000000,-109,,,,,,,,,,,,,,,,,,,
1:07:05 AM,16760,-792.000000,-2000.00,-39,141.000000,-93,,,,,,,,,,,,,,,,,,,
1:07:06 AM,16708,-720.000000,-2060.00,-39,115.000000,-75,,,,,,,,,,,,,,,,,,,
1:07:07 AM,16644,-688.000000,-2140.00,-70,165.000000,-90,,,,,,,,,,,,,,,,,,,
1:07:08 AM,16608,-708.000000,-2032.00,-71,134.000000,-86,,,,,,,,,,,,,,,,,,,
1:07:09 AM,16740,-800.000000,-2292.00,-67,45.000000,-78,,,,,,,,,,,,,,,,,,,
1:07:10 AM,16700,-744.000000,-2156.00,-26,163.000000,-87,,,,,,,,,,,,,,,,,,,
1:07:11 AM,16720,-732.000000,-2172.00,-83,164.000000,-61,,,,,,,,,,,,,,,,,,,
1:07:12 AM,16720,-684.000000,-2064.00,-17,104.000000,-76,,,,,,,,,,,,,,,,,,,
1:07:13 AM,16696,-736.000000,-1952.00,-58,69.000000,-71,,,,,,,,,,,,,,,,,,,
1:07:14 AM,16668,-860.000000,-2028.00,-35,181.000000,-95,,,,,,,,,,,,,,,,,,,
1:07:15 AM,16644,-728.000000,-2120.00,-52,64.000000,-87,,,,,,,,,,,,,,,,,,,
1:07:16 AM,16772,-668.000000,-1988.00,-48,41.000000,-100,,,,,,,,,,,,,,,,,,,
1:07:17 AM,16700,-672.000000,-2032.00,-69,47.000000,-89,,,,,,,,,,,,,,,,,,,
1:07:18 AM,16724,-720.000000,-1964.00,-37,107.000000,-85,,,,,,,,,,,,,,,,,,,
1:07:19 AM,16616,-696.000000,-2168.00,-68,147.000000,-94,,,,,,,,,,,,,,,,,,,
1:07:20 AM,16796,-640.000000,-2164.00,-49,70.000000,-92,,,,,,,,,,,,,,,,,,,
1:07:21 AM,16604,-792.000000,-2132.00,-90,165.000000,-94,,,,,,,,,,,,,,,,,,,
1:07:22 AM,16676,-728.000000,-2208.00,-33,170.000000,-83,,,,,,,,,,,,,,,,,,,
1:07:23 AM,16660,-664.000000,-2080.00,-30,116.000000,-84,,,,,,,,,,,,,,,,,,,
1:07:24 AM,16708,-800.000000,-2196.00,-79,106.000000,-98,,,,,,,,,,,,,,,,,,,
1:07:25 AM,16652,-696.000000,-2020.00,-74,49.000000,-95,,,,,,,,,,,,,,,,,,,
1:07:26 AM,16696,-784.000000,-2132.00,-61,162.000000,-99,,,,,,,,,,,,,,,,,,,
1:07:27 AM,16708,-708.000000,-2180.00,-63,44.000000,-92,,,,,,,,,,,,,,,,,,,
1:07:28 AM,16676,-728.000000,-2224.00,-57,39.000000,-86,,,,,,,,,,,,,,,,,,,
1:07:29 AM,16660,-696.000000,-2008.00,-97,131.000000,-97,,,,,,,,,,,,,,,,,,,
1:07:30 AM,16792,-700.000000,-2144.00,-68,64.000000,-107,,,,,,,,,,,,,,,,,,,
1:07:31 AM,16624,-672.000000,-2156.00,-44,178.000000,-91,,,,,,,,,,,,,,,,,,,
1:07:32 AM,16608,-680.000000,-2040.00,-69,79.000000,-95,,,,,,,,,,,,,,,,,,,
1:07:33 AM,16632,-840.000000,-2076.00,-76,106.000000,-75,,,,,,,,,,,,,,,,,,,
1:07:34 AM,16720,-748.000000,-2152.00,-17,130.000000,-79,,,,,,,,,,,,,,,,,,,
1:07:35 AM,16684,-724.000000,-2056.00,-39,167.000000,-70,,,,,,,,,,,,,,,,,,,
1:07:36 AM,16624,-832.000000,-2060.00,-87,171.000000,-73,,,,,,,,,,,,,,,,,,,
1:07:37 AM,16648,-736.000000,-2060.00,-66,158.000000,-96,,,,,,,,,,,,,,,,,,,
1:07:38 AM,16676,-712.000000,-2176.00,-61,48.000000,-102,,,,,,,,,,,,,,,,,,,
1:07:39 AM,16576,-752.000000,-2140.00,-74,122.000000,-101,,,,,,,,,,,,,,,,,,,
1:07:40 AM,16744,-764.000000,-2020.00,-76,55.000000,-110,,,,,,,,,,,,,,,,,,,
1:07:41 AM,16712,-664.000000,-2076.00,-78,86.000000,-101,,,,,,,,,,,,,,,,,,,
1:07:42 AM,16708,-632.000000,-2084.00,-36,87.000000,-96,,,,,,,,,,,,,,,,,,,
1:07:43 AM,16720,-768.000000,-2044.00,-39,149.000000,-72,,,,,,,,,,,,,,,,,,,
1:07:44 AM,16528,-816.000000,-2080.00,-64,32.000000,-83,,,,,,,,,,,,,,,,,,,
1:07:45 AM,16776,-776.000000,-2092.00,-79,133.000000,-116,,,,,,,,,,,,,,,,,,,
1:07:46 AM,16652,-704.000000,-1984.00,-79,164.000000,-83,,,,,,,,,,,,,,,,,,,
1:07:47 AM,16652,-768.000000,-2076.00,-44,127.000000,-104,,,,,,,,,,,,,,,,,,,
1:07:48 AM,16692,-704.000000,-2120.00,-105,118.000000,-88,,,,,,,,,,,,,,,,,,,
1:07:49 AM,16652,-680.000000,-1988.00,-62,97.000000,-109,,,,,,,,,,,,,,,,,,,
1:07:50 AM,16684,-676.000000,-2124.00,-30,158.000000,-102,,,,,,,,,,,,,,,,,,,
1:07:51 AM,16664,-708.000000,-2060.00,-27,90.000000,-76,,,,,,,,,,,,,,,,,,,
1:07:52 AM,16652,-664.000000,-2044.00,-82,117.000000,-109,,,,,,,,,,,,,,,,,,,
1:07:53 AM,16620,-768.000000,-2140.00,-72,59.000000,-93,,,,,,,,,,,,,,,,,,,
1:07:54 AM,16676,-648.000000,-1992.00,-38,143.000000,-99,,,,,,,,,,,,,,,,,,,
1:07:55 AM,16676,-720.000000,-2068.00,-33,59.000000,-62,,,,,,,,,,,,,,,,,,,
1:07:56 AM,16668,-820.000000,-2084.00,-68,44.000000,-89,,,,,,,,,,,,,,,,,,,
1:07:57 AM,16672,-736.000000,-2052.00,-27,125.000000,-61,,,,,,,,,,,,,,,,,,,
1:07:58 AM,16648,-752.000000,-2004.00,-76,71.000000,-90,,,,,,,,,,,,,,,,,,,
1:07:59 AM,16660,-720.000000,-2108.00,-51,81.000000,-80,,,,,,,,,,,,,,,,,,,
1:08:00 AM,16624,-812.000000,-2024.00,-104,112.000000,-69,,,,,,,,,,,,,,,,,,,
1:08:01 AM,16652,-656.000000,-2008.00,-84,72.000000,-127,,,,,,,,,,,,,,,,,,,
1:08:02 AM,16736,-804.000000,-2120.00,-51,178.000000,-77,,,,,,,,,,,,,,,,,,,
1:08:03 AM,16760,-700.000000,-2092.00,-65,60.000000,-102,,,,,,,,,,,,,,,,,,,
1:08:04 AM,16636,-752.000000,-2056.00,-34,108.000000,-108,,,,,,,,,,,,,,,,,,,
1:08:05 AM,16556,-732.000000,-2048.00,-77,54.000000,-92,,,,,,,,,,,,,,,,,,,
1:08:06 AM,16640,-828.000000,-2032.00,-62,187.000000,-75,,,,,,,,,,,,,,,,,,,
1:08:07 AM,16740,-784.000000,-2040.00,-79,190.000000,-57,,,,,,,,,,,,,,,,,,,
1:08:08 AM,16684,-696.000000,-2096.00,-65,199.000000,-89,,,,,,,,,,,,,,,,,,,
1:08:09 AM,16628,-812.000000,-2224.00,-37,106.000000,-68,,,,,,,,,,,,,,,,,,,
1:08:10 AM,16668,-664.000000,-1996.00,-59,171.000000,-81,,,,,,,,,,,,,,,,,,,
1:08:11 AM,16704,-744.000000,-2032.00,-86,162.000000,-79,,,,,,,,,,,,,,,,,,,
1:08:12 AM,16644,-704.000000,-2104.00,-30,109.000000,-41,,,,,,,,,,,,,,,,,,,
1:08:13 AM,16788,-776.000000,-2044.00,-72,41.000000,-105,,,,,,,,,,,,,,,,,,,
1:08:14 AM,16808,-752.000000,-2060.00,-71,51.000000,-88,,,,,,,,,,,,,,,,,,,
1:08:15 AM,16752,-748.000000,-2052.00,-30,132.000000,-97,,,,,,,,,,,,,,,,,,,
1:08:16 AM,16664,-780.000000,-2020.00,-83,153.000000,-98,,,,,,,,,,,,,,,,,,,
1:08:17 AM,16696,-676.000000,-1956.00,-71,35.000000,-82,,,,,,,,,,,,,,,,,,,
1:08:18 AM,16648,-740.000000,-2004.00,-67,146.000000,-74,,,,,,,,,,,,,,,,,,,
1:08:19 AM,16788,-708.000000,-2036.00,-102,168.000000,-102,,,,,,,,,,,,,,,,,,,
1:08:20 AM,16668,-756.000000,-2080.00,-70,93.000000,-88,,,,,,,,,,,,,,,,,,,
1:08:21 AM,16672,-712.000000,-2112.00,-31,60.000000,-64,,,,,,,,,,,,,,,,,,,
1:08:22 AM,16772,-660.000000,-2072.00,-86,167.000000,-73,,,,,,,,,,,,,,,,,,,
1:08:23 AM,16684,-664.000000,-2212.00,-64,38.000000,-116,,,,,,,,,,,,,,,,,,,
1:08:24 AM,16664,-800.000000,-2164.00,-32,61.000000,-76,,,,,,,,,,,,,,,,,,,
1:08:25 AM,16784,-732.000000,-2016.00,-39,186.000000,-77,,,,,,,,,,,,,,,,,,,
1:08:26 AM,16784,-624.000000,-2056.00,-37,79.000000,-78,,,,,,,,,,,,,,,,,,,
1:08:27 AM,16676,-732.000000,-2040.00,-66,170.000000,-87,,,,,,,,,,,,,,,,,,,
1:08:28 AM,16772,-740.000000,-1980.00,-94,121.000000,-101,,,,,,,,,,,,,,,,,,,
1:08:29 AM,16652,-632.000000,-2120.00,-58,57.000000,-82,,,,,,,,,,,,,,,,,,,
1:08:30 AM,16592,-772.000000,-2020.00,-65,44.000000,-84,,,,,,,,,,,,,,,,,,,
1:08:31 AM,16508,-696.000000,-2068.00,-30,159.000000,-77,,,,,,,,,,,,,,,,,,,
1:08:32 AM,16780,-712.000000,-2052.00,-79,180.000000,-71,,,,,,,,,,,,,,,,,,,
1:08:33 AM,16612,-756.000000,-2088.00,-99,69.000000,-73,,,,,,,,,,,,,,,,,,,
1:08:34 AM,16780,-804.000000,-2024.00,-27,136.000000,-83,,,,,,,,,,,,,,,,,,,
1:08:35 AM,16692,-768.000000,-2136.00,-67,55.000000,-94,,,,,,,,,,,,,,,,,,,
1:08:36 AM,16604,-816.000000,-1956.00,-63,45.000000,-92,,,,,,,,,,,,,,,,,,,
1:08:37 AM,16652,-760.000000,-1984.00,-49,66.000000,-98,,,,,,,,,,,,,,,,,,,
1:08:38 AM,16676,-656.000000,-2120.00,-58,104.000000,-77,,,,,,,,,,,,,,,,,,,
1:08:39 AM,16720,-716.000000,-1980.00,-61,191.000000,-88,,,,,,,,,,,,,,,,,,,
1:08:40 AM,16756,-708.000000,-2056.00,-40,140.000000,-61,,,,,,,,,,,,,,,,,,,
1:08:41 AM,16692,-708.000000,-2092.00,-53,48.000000,-62,,,,,,,,,,,,,,,,,,,
1:08:42 AM,16568,-676.000000,-2108.00,-54,72.000000,-110,,,,,,,,,,,,,,,,,,,
1:08:43 AM,16668,-736.000000,-2188.00,-32,83.000000,-73,,,,,,,,,,,,,,,,,,,
1:08:44 AM,16744,-672.000000,-1980.00,-85,114.000000,-95,,,,,,,,,,,,,,,,,,,
1:08:45 AM,16636,-740.000000,-2132.00,-55,68.000000,-83,,,,,,,,,,,,,,,,,,,
